CNPJ_FUNDO_CLASSE,DENOM_SOCIAL,CNPJ Gestor
"30493677000170","SANTANDER INFLAÇÃO FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA - FIF RESP LIMITADA","10231177000152"
"55138841000151","SANTANDER INVESTIMENTO EM INFRAESTRUTURA MULTIESTRATÉGIA RENDA FIXA CRED PRIV FIF RESP LIMITADA","10231177000152"
"53553233000188","SANTANDER MAKTOUB INVESTIMENTO EM INFRAESTRUTURA RF FIF RESP LIMITADA","03502968000104"
"53553068000164","SANTANDER MAKTOUB INVESTIMENTO EM INFRAESTRUTURA RF INFLAÇÃO FIF RESP LIMITADA","03502968000104"
"54277476000101","SANTANDER PB 122 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"57395516000108","SANTANDER PB 173 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"57745265000136","SANTANDER PB 179 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"59412583000100","SANTANDER PB 210 INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"61844366000131","SANTANDER PB 287 INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"61884366000165","SANTANDER PB 289 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"62986829000162","SANTANDER PB 320 INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"62983270000117","SANTANDER PB 321 INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63093259000144","SANTANDER PB 331 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"56388249000170","SANTANDER PB 522 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"54487667000190","SANTANDER PB 62 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESPONSABILIDADE LIMITADA","03502968000104"
"60920222000154","SANTANDER PB A&N STC INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"52875912000100","SANTANDER PB ABEM INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA FIF RESP LIMITADA","03502968000104"
"62588992000177","SANTANDER PB ÁGUIA INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"55937998000147","SANTANDER PB AL INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"59412482000130","SANTANDER PB ALCHEMY INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"61198681000139","SANTANDER PB ALDI INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"53962293000154","SANTANDER PB ALOCAÇÃO MASTER INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"58651661000167","SANTANDER PB APLA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"55507577000186","SANTANDER PB ARARAS INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"58286101000150","SANTANDER PB AROEIRA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63383872000104","SANTANDER PB ASTROS INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63917614000152","SANTANDER PB ATN INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"56388082000148","SANTANDER PB ATTUALE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63139150000109","SANTANDER PB AYLEN INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"57395116000194","SANTANDER PB BEIRUTE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"55172353000160","SANTANDER PB BELLE DU JOUR INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63159694000124","SANTANDER PB CAIS INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"60742779000142","SANTANDER PB CALAMECCA INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"59911193000185","SANTANDER PB CAROPINHA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"66148609000110","SANTANDER PB CASARA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"62771190000106","SANTANDER PB CASTANHEIRA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"56388159000180","SANTANDER PB CATÃO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"58108837000139","SANTANDER PB CEDRO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"65842530000122","SANTANDER PB CHAVES INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"65529915000134","SANTANDER PB CORVETTE INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"63405360000193","SANTANDER PB CW DIGITAL INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63405863000169","SANTANDER PB CWB11 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"65529691000160","SANTANDER PB DALPA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"60532320000114","SANTANDER PB DOIS IRMÃOS INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63383901000120","SANTANDER PB DOMUS KINCSEN INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"59655567000149","SANTANDER PB EGL371 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"61199023000161","SANTANDER PB EMMANUEL INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"64113390000199","SANTANDER PB ERB INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"56171855000130","SANTANDER PB ESQUILO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"53776163000127","SANTANDER PB EVOLUTION 6875 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"53775856000103","SANTANDER PB EVOLUTION 7851 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"58360837000121","SANTANDER PB EXPERT INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"56388276000143","SANTANDER PB EXPONENCIAL INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"59655691000104","SANTANDER PB FAMA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESPONSABILIDADE LIMITADA","03502968000104"
"56089347000107","SANTANDER PB FDM INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"62986314000162","SANTANDER PB FELDER PRIVATE 2 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"60503108000129","SANTANDER PB FERREIRA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"59412238000177","SANTANDER PB FFZETA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"29722392000184","SANTANDER PB FINOR INVESTIMENTO EM INFRAESTRTUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"58651702000115","SANTANDER PB FLOR DE LOTUS INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63022260000188","SANTANDER PB FORTE DEI MARMI II INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"54487714000103","SANTANDER PB FSA INVESTMENTS INFLAÇÃO INVESTIMENTO EM INFRAESTRTUTURA RF - FIF RESP LIMITADA","03502968000104"
"61333263000107","SANTANDER PB GAL PORTO II INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"61794817000173","SANTANDER PB GLADIATOR INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"57744596000151","SANTANDER PB GRAN INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"60867433000170","SANTANDER PB GRAN PRADO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"59655459000176","SANTANDER PB GUAIRA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"62499127000154","SANTANDER PB HAC INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"59910896000199","SANTANDER PB HALEAKALA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"62805928000109","SANTANDER PB HEMISFERIO INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"61199231000160","SANTANDER PB HILLSIDE INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63005076000120","SANTANDER PB HP INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"58360941000116","SANTANDER PB HULK INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"58348771000154","SANTANDER PB HUVA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"55274899000122","SANTANDER PB ICARO III INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"55379681000132","SANTANDER PB IG3 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"58108799000114","SANTANDER PB IG3R3 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"60920297000135","SANTANDER PB INFINITY CASH ONE INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"60500481000126","SANTANDER PB INVESTIMENTO EM INFRA CDI RF - FIF RESP LIMITADA","03502968000104"
"55172307000161","SANTANDER PB IPUMIRIM INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"58771694000140","SANTANDER PB JAKARTA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"59941697000148","SANTANDER PB JCE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"62751113000186","SANTANDER PB JCS EXCLUSIVE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"55172242000154","SANTANDER PB JEQUITIBÁ INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"62805867000171","SANTANDER PB JFA INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"54855450000195","SANTANDER PB J-O-C-A INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"54794799000164","SANTANDER PB JPL INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA INFLAÇÃO - FIF RESP LIMITADA","03502968000104"
"57395648000121","SANTANDER PB KANDEL INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"62120583000141","SANTANDER PB KANDINSKY INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"61197890000168","SANTANDER PB KGC INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"63788524000109","SANTANDER PB LEÃO INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"56088570000130","SANTANDER PB LEGUGA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"58651958000122","SANTANDER PB LONDRES INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"59743618000194","SANTANDER PB LUSÍADA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"60866948000156","SANTANDER PB LXVIII INVESTIMENTO EM INFR RF - FIF RESP LIMITADA","03502968000104"
"62849964000166","SANTANDER PB MADRID INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63159716000156","SANTANDER PB MARÓSTICA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"59941827000142","SANTANDER PB MILANO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA -FIF RESP LIMITADA","03502968000104"
"59511772000130","SANTANDER PB MONTANA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"64113409000105","SANTANDER PB MONTE BARBADO INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"57035905000114","SANTANDER PB MONTE RORAIMA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63092952000100","SANTANDER PB MS INVESTMENTS INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"62751026000129","SANTANDER PB MSB INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"53109857000100","SANTANDER PB MTR 03 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63741446000197","SANTANDER PB NEXO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63405574000160","SANTANDER PB O3ADM INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"61683502000159","SANTANDER PB OLMOS INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"54065159000113","SANTANDER PB OSTER INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA FIF RESP LIMITADA","03502968000104"
"62876658000119","SANTANDER PB PAMPA GAÚCHO INVESTIMENTO EM INFRAESTRUTURA RF - FIF RESP LIMITADA","03502968000104"
"61844252000191","SANTANDER PB PARKSIDE INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"62849941000151","SANTANDER PB PATAJES INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"61622654000141","SANTANDER PB PINHAL INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63138979000189","SANTANDER PB PJ INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"62806106000134","SANTANDER PB PLANETA BRASIL INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"62074561000192","SANTANDER PB PLAY INVESTMENTS INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"53962449000105","SANTANDER PB PORTO FINO INVESTIMENTO EM INFRAESTRUTURA RF - FIF RESPONSABILIDADE LIMITADA","03502968000104"
"63761168000130","SANTANDER PB PORTO MADERO III INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"58361052000173","SANTANDER PB PORTO MADERO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESPONSABILIDADE LIMITADA","03502968000104"
"63052049000108","SANTANDER PB PRAT 334 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"60233116000100","SANTANDER PB PREMIUM INVESTIMENTO EM INFRA RF - FIF RESPONSABILIDADE LIMITADA","03502968000104"
"60742631000108","SANTANDER PB PRIME INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"60742819000156","SANTANDER PB QR INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"65107242000124","SANTANDER PB QUESILE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"59412648000118","SANTANDER PB RICCHEZZA A INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"59511583000168","SANTANDER PB RICCHEZZA C INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"58286171000109","SANTANDER PB RICCHEZZA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"59511685000183","SANTANDER PB RICCHEZZA S INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"56283509000143","SANTANDER PB RIO VERDE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"64597707000100","SANTANDER PB RISE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"65073005000190","SANTANDER PB SACO SEM FUNDO INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"58075902000177","SANTANDER PB SANTANNA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63159704000121","SANTANDER PB SERRA DO CAMBARÁ INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"55937743000184","SANTANDER PB SOMAR INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"62781419000185","SANTANDER PB SPESQ INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"55507561000173","SANTANDER PB STN INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"58348647000199","SANTANDER PB SVASSOS INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"54487778000104","SANTANDER PB SYRAH INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"60502894000140","SANTANDER PB TALLINN INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"63005030000100","SANTANDER PB TARÂNTULA INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"62831874000148","SANTANDER PB TERRA II INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"58651920000150","SANTANDER PB TERRA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"63022242000104","SANTANDER PB VALOR INFRA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"55507601000187","SANTANDER PB VESTRAL INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"53828427000149","SANTANDER PB VIDA INVESTIMENTO EM INFRA RF -FIF RESP LIMITADA","03502968000104"
"54794954000142","SANTANDER PB VII INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"61809401000181","SANTANDER PB VITÓRIA INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"61324558000117","SANTANDER PB VL3 INVESTMENTS INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"62520921000132","SANTANDER PB VNO INVESTIMENTO EM INFRA RF - FIF RESP LIMITADA","03502968000104"
"62781472000186","SANTANDER PB WASSU INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"54487556000183","SANTANDER PB WELFARE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESPONSABILIDADE LIMITADA","03502968000104"
"58651604000188","SANTANDER PB ZUCCHERO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","03502968000104"
"55675472000136","SANTO ANTÔNIO FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"54212291000100","SANTO INÁCIO DE ANTIOQUIA CDI FIF FUNDO INCENTIVADO EM INVEST DEB INFRA RF CRED PRIV RESP LIMITADA","40430971000196"
"59064446000122","SANTO INÁCIO DE ANTIOQUIA IMAB FIF FUNDO INCENTIVADO EM INVEST DEB INFRA RF CRÉD PRIV RESP LIMITADA","40430971000196"
"50979958000144","SÃO JORGE KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA","08604187000144"
"37728016000125","SÃO MIGUEL KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA","08604187000144"
"54603605000104","SÃO PEDRO FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","35132740000166"
"42598117000169","SÃO PEDRO FUNDO INCENTIVADO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO","40888143000104"
"61245368000104","SAPERE FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE RENDA FIXA INVESTIMENTO EM INFRA - RESP LIMITADA","59588111000103"
"64680282000106","SAPIENS FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA","60746948000112"
"37541412000149","SAPUCAIAS968 KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA","08604187000144"
"62623910000188","SATURNO R3 FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA","40430971000196"
"55150666000118","SBLIA DEBÊNTURES INCENTIVADAS FI FINANCEIRO RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA","15289957000177"
"52910681000129","SCDOCS KINEA INFRA FIF - FI INCENTIVADO DEBENTURES INFRA RF CRED PRIV - RESP LIMITADA","08604187000144"
"58075015000107","SCHOELER FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA","40430971000196"
"63048098000177","SCHUSTER FIF FI INCENTIVADO EM DEBÊNTURES DE INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA","40430971000196"
"55939214000110","SCOTT KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA","08604187000144"
"61268857000181","SEG FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"54811496000102","SELLAS FIF - FUNDO INC EM INV EM DEBÊNTURES DE INF RF CRÉDITO PRIVADO - RESP LIMITADA","40430971000196"
"55665281000193","SERAVEZZA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA RESPONSABILIDADE LIMITADA","12695840000103"
"53803655000164","SERIGY DEBÊNTURES FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA","12695840000103"
"54008987000110","SERRA AZUL KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB INFRA RF CRÉD PRIV - RESP LIMITADA","08604187000144"
"62869550000107","SEVEN INCENTIVADO FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA","44476932000180"
"56706600000124","SEVEN POUNDS DEBÊNTURES INCENTIVADAS HEDGE CDI FIF FI INC DEB DE INFRA RF CRED PRIV RESP LIMITADA","39433649000131"
"59313291000110","SEZ FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO","15289957000177"
"54174048000145","SFX FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO","12695840000103"
"54715191000105","SHALOM FIF - FUNDO INCENTIVADO EM INVESTIMENTO DEB INFRA RF CRÉD PRIV - RESP LIMITADA","40430971000196"
"54029274000132","SHELBY KINEA FIF - FUNDO INCENTIVADO EM INV EM DEB DE INFRA RF CRÉD PRIV - RESPONSABILIDADE LIMITADA","08604187000144"
"51357586000187","SHIRA 3 FUNDO DE INV FINANCEIRO INV EM INFRA CLASSE DE INVEST EM INFRA RENDA FIXA RESP LIMITADA","01638542000157"
"66298117000101","SHIRA IV FUNDO DE INV FINANCEIRO INV EM INFRAESTRUTURA CLASSE DE INV EM INFRA RF RESP LIMITADA","65913436000117"
"23884659000153","SIEBEN CDI DEB INCENTIVADAS FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO","15289957000177"
"58399524000187","SILICON S FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - CRÉDITO PRIVADO","12695840000103"
"55231454000165","SILVER LAKE III DEBÊNTURES INCENTIVADAS FUNDO INCENTIVADO DE INVEST FINANCEIRO EM INFRA RENDA FIXA","12695840000103"
"55215989000142","SINGULARITY FUNDO INCENTIVADO DE INVEST EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA","17590181000156"
"59785096000193","SIRIUS FIF CLASSE DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - RESPONSABILIDADE LIMITADA","31384260000131"
"54200289000111","SK8 FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA","09446129000100"
"55109850000114","SKIATHOS II FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA","40430971000196"
"62423102000177","SKY DEBENTURES INCENTIVADAS FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RESP LIMITADA","11888689000159"
"57346416000183","SKYLINE II FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","22134302000195"
"56706457000170","SOCJOV IV DEBENTURES INCENTIVADAS FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA RF CP - RESP LIMIT","72027832000102"
"54463768000120","SOFIE INFRA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"61391125000184","SOLEDADE FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","39667665000199"
"55597133000189","SOLUTIONS DEBÊNTURES INCENTIVADAS IPCA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA RENDA FIXA","34867534000131"
"54542996000196","SOMMA VERONA DEBÊNTURES FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","05563299000106"
"55162173000106","SOROLERE FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV - RESP LIMITADA","40430971000196"
